Группа и строка из 646 приказа;Тип продукции;ID типа продукции;Продукция;ТН ВЭД Продукции;Guid продукции;Вид продукции;ТН ВЭД Вида продукции;Guid вида продукции
Группа 2, Строка 1;Мясо и мясопродукты;1;конина;0205, 0210;64930556-cbb2-13db-bcdc-572eb188e45e;конина охлажденная;205;16989762-3cd7-4575-4234-c0a9f8f40045
Группа 2, Строка 1;Мясо и мясопродукты;1;субпродукты и жиры свиные;0206, 0209;40dd45d4-75aa-b984-4fdb-291f84afad03;субпродукты свиные охлажденные;206;afbbafeb-7df0-6fef-a558-bedf6f65c792
Группа 2, Строка 1;Мясо и мясопродукты;1;субпродукты и жиры свиные;0206, 0209;40dd45d4-75aa-b984-4fdb-291f84afad03;субпродукты свиные (ноги);206;2a62211c-27b6-034a-40ac-0316550c8f4c
Группа 2, Строка 1;Мясо и мясопродукты;1;субпродукты и жиры свиные;0206, 0209;40dd45d4-75aa-b984-4fdb-291f84afad03;шкурка свиная;206;1ddbea5d-8030-c89f-81a8-1c237eab6954
Группа 2, Строка 1;Мясо и мясопродукты;1;субпродукты и жиры свиные;0206, 0209;40dd45d4-75aa-b984-4fdb-291f84afad03;субпродукты свиные;206;690c1b6d-035d-928f-f6d2-3d59e7c745bc
Группа 2, Строка 1;Мясо и мясопродукты;1;субпродукты и жиры говяжьи;0206, 1502;f97d8683-89d2-d7f7-5015-cdeaab4be98f;субпродукты говяжьи (рубец);206;38a666d3-d265-fe66-9944-403591a2503b
Группа 2, Строка 1;Мясо и мясопродукты;1;субпродукты и жиры говяжьи;0206, 1502;f97d8683-89d2-d7f7-5015-cdeaab4be98f;субпродукты говяжьи (сердце, печень, почки);206;43cab8a3-dd1e-b3a8-4261-3e37603f0a68
Группа 2, Строка 1;Мясо и мясопродукты;1;субпродукты и жиры говяжьи;0206, 1502;f97d8683-89d2-d7f7-5015-cdeaab4be98f;субпродукты говяжьи;206;b6f543a2-054a-b17f-f73e-3c9d6fec479b
Группа 2, Строка 1;Мясо и мясопродукты;1;субпродукты и жиры говяжьи;0206, 1502;f97d8683-89d2-d7f7-5015-cdeaab4be98f;субпродукты говяжьи (сердце, печень, почки) охлажденные;206;909f7550-22f3-afc2-41c6-4f0260dd3e16
Группа 2, Строка 1;Мясо и мясопродукты;1;субпродукты и жиры говяжьи;0206, 1502;f97d8683-89d2-d7f7-5015-cdeaab4be98f;субпродукты говяжьи (сухожилия);206;fcad09fd-ef35-9f4b-bc04-ebe8b64cf276
Группа 2, Строка 1;Мясо и мясопродукты;1;субпродукты и жиры говяжьи;0206, 1502;f97d8683-89d2-d7f7-5015-cdeaab4be98f;субпродукты говяжьи (сердце, печень, почки, языки) охлажденные;206;b39c82e2-263d-7034-99be-8c12c49066d9
Группа 2, Строка 1;Мясо и мясопродукты;1;субпродукты и жиры говяжьи;0206, 1502;f97d8683-89d2-d7f7-5015-cdeaab4be98f;субпродукты говяжьи охлажденные и мороженые;206;bab9013e-bb3c-9362-d8b3-a14ea5610f5b
Группа 2, Строка 1;Мясо и мясопродукты;1;субпродукты и жиры говяжьи;0206, 1502;f97d8683-89d2-d7f7-5015-cdeaab4be98f;субпродукты говяжьи (сердце, печень, почки, языки);206;73aec3cc-7b1c-20e6-88d2-edf35faed8aa
Группа 2, Строка 1;Мясо и мясопродукты;1;субпродукты и жиры говяжьи;0206, 1502;f97d8683-89d2-d7f7-5015-cdeaab4be98f;субпродукты говяжьи охлажденные;206;500a64d1-4938-4fd1-2478-f57c552c0b4a
Группа 2, Строка 1;Мясо и мясопродукты;1;субпродукты и жиры говяжьи;0206, 1502;f97d8683-89d2-d7f7-5015-cdeaab4be98f;шкура говяжья;206;12c36ef4-79dc-400e-8b24-2a3435e753d0
Группа 2, Строка 1;Мясо и мясопродукты;1;субпродукты и жиры птицы;0207, 0209, 1501, 0210;d7a44d7a-1863-dbff-2581-c03fae1ab447;"курица домашняя: ""cубпродукты мороженые""";02071491, 02071499;d9b0457d-2670-5532-c6ab-f3dd9f0380a3
Группа 2, Строка 1;Мясо и мясопродукты;1;субпродукты и жиры птицы;0207, 0209, 1501, 0210;d7a44d7a-1863-dbff-2581-c03fae1ab447;"индейка: ""субпродукты мороженые""";02072791-02072799;636cbdb8-6d19-0f4e-6229-cf037546237c
Группа 2, Строка 1;Мясо и мясопродукты;1;субпродукты и жиры птицы;0207, 0209, 1501, 0210;d7a44d7a-1863-dbff-2581-c03fae1ab447;"курица домашняя: ""cубпродукты охлажденные""";0207139100, 0207139900;9984fd31-eabe-27dc-9ed7-0feaf67cc3ee
Группа 2, Строка 1;Мясо и мясопродукты;1;субпродукты и жиры птицы;0207, 0209, 1501, 0210;d7a44d7a-1863-dbff-2581-c03fae1ab447;субпродукты птицы;207;4b3f65b1-e8d3-aee1-d479-e14f4d40b7bf
Группа 2, Строка 1;Мясо и мясопродукты;1;субпродукты и жиры птицы;0207, 0209, 1501, 0210;d7a44d7a-1863-dbff-2581-c03fae1ab447;"утки, гуси или цесарки: ""субпродукты, мороженые""";02073681-02073690;306794c2-8d42-6134-0abd-3fb8e7790ee1
Группа 2, Строка 1;Мясо и мясопродукты;1;субпродукты и жиры птицы;0207, 0209, 1501, 0210;d7a44d7a-1863-dbff-2581-c03fae1ab447;"индейка: ""субпродукты охлажденные""";02072691-02072699;f4abfbd6-1db9-81df-c8e1-456edaa3e095
Группа 2, Строка 1;Мясо и мясопродукты;1;субпродукты и жиры птицы;0207, 0209, 1501, 0210;d7a44d7a-1863-dbff-2581-c03fae1ab447;субпродукты птицы (лапки);207;dac98f58-a15a-7fd6-1fed-690fdbd33dc1
Группа 2, Строка 1;Мясо и мясопродукты;1;субпродукты и жиры птицы;0207, 0209, 1501, 0210;d7a44d7a-1863-dbff-2581-c03fae1ab447;"утки, гуси или цесарки: ""субпродукты, охлажденные""";20735;04db1227-68c5-6443-2546-11e8e8acbd4e
Группа 2, Строка 1;Мясо и мясопродукты;1;свинина;0203, 0206, 0210;57a674fd-ca2b-c523-6853-72d27b4ae32c;свинина;203;1d17cba8-77e5-5cea-8ba3-3e29b5900697
Группа 2, Строка 1;Мясо и мясопродукты;1;свинина;0203, 0206, 0210;57a674fd-ca2b-c523-6853-72d27b4ae32c;обрезь с голов свиных;206;8fc2a22b-ff3c-91c8-ea7f-154904f3dc08
Группа 2, Строка 1;Мясо и мясопродукты;1;свинина;0203, 0206, 0210;57a674fd-ca2b-c523-6853-72d27b4ae32c;фарш из обрези свиных голов;206;add22e36-5ce6-4cc8-a627-b08e3e7c5a5e
Группа 2, Строка 1;Мясо и мясопродукты;1;свинина;0203, 0206, 0210;57a674fd-ca2b-c523-6853-72d27b4ae32c;свинина (фарш и мясо механической обвалки);203;8ac6aa8d-4154-535e-4a87-bfef5a97bea5
Группа 2, Строка 1;Мясо и мясопродукты;1;свинина;0203, 0206, 0210;57a674fd-ca2b-c523-6853-72d27b4ae32c;мясо кабана;203;3fce6043-b6a8-b676-69ef-6bc54efd8d9b
Группа 2, Строка 1;Мясо и мясопродукты;1;свинина;0203, 0206, 0210;57a674fd-ca2b-c523-6853-72d27b4ae32c;свинина охлажденная;203;cd772db5-28ec-e6eb-c1d8-296cd2ec9954
Группа 2, Строка 1;Мясо и мясопродукты;1;свинина;0203, 0206, 0210;57a674fd-ca2b-c523-6853-72d27b4ae32c;фарш свиной;203;97c12154-593d-579d-bdb2-058be66b4aef
Группа 2, Строка 1;Мясо и мясопродукты;1;свинина;0203, 0206, 0210;57a674fd-ca2b-c523-6853-72d27b4ae32c;свиная обрезь с языков и пищевода;206;2e227d37-19af-0277-0205-32282830155b
Группа 2, Строка 1;Мясо и мясопродукты;1;свинина;0203, 0206, 0210;57a674fd-ca2b-c523-6853-72d27b4ae32c;обрезь свиная мясная;206;bb996163-1c30-1e96-f9e4-02b35ce3efeb
Группа 2, Строка 1;Мясо и мясопродукты;1;свинина;0203, 0206, 0210;57a674fd-ca2b-c523-6853-72d27b4ae32c;свинина (мясо механической обвалки);203;aa05e729-4b2b-e227-8b1d-a515c6bbc46e
Группа 2, Строка 1;Мясо и мясопродукты;1;говядина;0201, 0202, 0206, 0210;362aa885-9b9f-ae95-05d0-f9570f4fbdc6;говядина бескостная охлажденная;201;2e26aa90-7ab5-5dec-f8e3-5948689260f1
Группа 2, Строка 1;Мясо и мясопродукты;1;говядина;0201, 0202, 0206, 0210;362aa885-9b9f-ae95-05d0-f9570f4fbdc6;говядина;202;db988ef9-e34c-d51e-17f8-409d23209df9
Группа 2, Строка 1;Мясо и мясопродукты;1;говядина;0201, 0202, 0206, 0210;362aa885-9b9f-ae95-05d0-f9570f4fbdc6;говяжья обрезь с голов;206;6992065a-db7c-8be6-d28b-1685d005580d
Группа 2, Строка 1;Мясо и мясопродукты;1;говядина;0201, 0202, 0206, 0210;362aa885-9b9f-ae95-05d0-f9570f4fbdc6;говядина бескостная;202;dbca0e7c-5935-353c-a295-f0ce2d70e099
Группа 2, Строка 1;Мясо и мясопродукты;1;говядина;0201, 0202, 0206, 0210;362aa885-9b9f-ae95-05d0-f9570f4fbdc6;говядина в полутушах и четвертинах мороженая;202;fed778e6-6415-dea1-65b6-2e06a2389da9
Группа 2, Строка 1;Мясо и мясопродукты;1;говядина;0201, 0202, 0206, 0210;362aa885-9b9f-ae95-05d0-f9570f4fbdc6;говядина охлажденная и мороженая;201,0202;cc65803c-cccf-e26f-f159-d1c998e5c367
Группа 2, Строка 1;Мясо и мясопродукты;1;говядина;0201, 0202, 0206, 0210;362aa885-9b9f-ae95-05d0-f9570f4fbdc6;говядина на кости охлажденная;201;fd6a6a80-d2c7-c3af-d9d4-67d0ea419750
Группа 2, Строка 1;Мясо и мясопродукты;1;говядина;0201, 0202, 0206, 0210;362aa885-9b9f-ae95-05d0-f9570f4fbdc6;говядина на кости;202;0ee3a34b-465a-992f-31df-9a20d6ec815c
Группа 2, Строка 1;Мясо и мясопродукты;1;говядина;0201, 0202, 0206, 0210;362aa885-9b9f-ae95-05d0-f9570f4fbdc6;говяжья обрезь с языков и пищевода;206;f376a448-1a01-3d5d-5dc1-b83b606f68ba
Группа 2, Строка 1;Мясо и мясопродукты;1;говядина;0201, 0202, 0206, 0210;362aa885-9b9f-ae95-05d0-f9570f4fbdc6;говядина бескостная рубленая;202;fb6f14de-a8b2-1b10-ffce-f48ee36094a3
Группа 2, Строка 1;Мясо и мясопродукты;1;говядина;0201, 0202, 0206, 0210;362aa885-9b9f-ae95-05d0-f9570f4fbdc6;говядина в полутушах и четвертинах охлажденная;201;d1720fa2-1587-c8bb-1fc0-3ba742e904b6
Группа 2, Строка 1;Мясо и мясопродукты;1;говядина;0201, 0202, 0206, 0210;362aa885-9b9f-ae95-05d0-f9570f4fbdc6;телятина охлажденная;201;3e1485b7-826b-4e64-a6bb-e058c60c6d44
Группа 2, Строка 1;Мясо и мясопродукты;1;говядина;0201, 0202, 0206, 0210;362aa885-9b9f-ae95-05d0-f9570f4fbdc6;говяжья обрезь с голов, языков и пищевода;206;e831d829-1479-2d19-5125-b53c234bd69c
Группа 2, Строка 1;Мясо и мясопродукты;1;говядина;0201, 0202, 0206, 0210;362aa885-9b9f-ae95-05d0-f9570f4fbdc6;говядина охлажденная;201;c95cfc51-a581-7d06-77fd-7e1adf70a879
Группа 2, Строка 1;Мясо и мясопродукты;1;говядина;0201, 0202, 0206, 0210;362aa885-9b9f-ae95-05d0-f9570f4fbdc6;телятина замороженная;202;2fc82326-f8fe-4449-b8b7-37eab07171c7
Группа 2, Строка 1;Мясо и мясопродукты;1;телятина;0202, 0201;ada4ca0a-1698-27c2-fbb6-64c158b74677;телятина охлажденная;201;24ba652a-1a1f-7bb9-c2b1-343bb90571f2
Группа 2, Строка 1;Мясо и мясопродукты;1;телятина;0202, 0201;ada4ca0a-1698-27c2-fbb6-64c158b74677;телятина замороженная;202;2152889e-5f87-9451-651e-580c782614bc
Группа 2, Строка 1;Мясо и мясопродукты;1;субпродукты и жиры конские;206;16d9f824-a5f3-6837-3073-e54c4ed5d74d;субпродукты конские;206;c2165286-31e6-7b25-d9fd-b099f4ac05af
Группа 2, Строка 1;Мясо и мясопродукты;1;субпродукты и жиры конские;206;16d9f824-a5f3-6837-3073-e54c4ed5d74d;субпродукты конские охлажденные;206;35c161fe-3b22-4c15-522c-2f84bc8d465a
Группа 2, Строка 1;Мясо и мясопродукты;1;субпродукты и жиры конские;206;16d9f824-a5f3-6837-3073-e54c4ed5d74d;жир конский;206;fe6a4ea5-8635-5c9c-ba9e-3d41b3bcff97
Группа 2, Строка 1;Мясо и мясопродукты;1;субпродукты и жиры конские;206;16d9f824-a5f3-6837-3073-e54c4ed5d74d;жир конский;1506;fe6a4ea5-8635-5c9c-ba9e-3d41b3bcff97
Группа 15, Строка 1;Мясо и мясопродукты;1;субпродукты и жиры говяжьи;0206, 1502;f97d8683-89d2-d7f7-5015-cdeaab4be98f;жир говяжий топленый;1502;0e1b1faf-c674-a1c8-bad5-8d3a5fe80e68
Группа 15, Строка 1;Мясо и мясопродукты;1;субпродукты и жиры говяжьи;0206, 1502;f97d8683-89d2-d7f7-5015-cdeaab4be98f;жир костный топленый пищевой;1502;2cb1d9a2-bf0c-5c48-89a3-bff5ab21ab80
Группа 15, Строка 1;Мясо и мясопродукты;1;субпродукты и жиры говяжьи;0206, 1502;f97d8683-89d2-d7f7-5015-cdeaab4be98f;жир говяжий;1502;e545488e-f2da-2112-9bd3-3b8594276d46
